Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.3sources	Num.families.3sources	mpd.obs.3sources	mpd.rand.mean.3sources	mpd.rand.sd.3sources	mpd.obs.rank.3sources	mpd.obs.z.3sources	mpd.obs.p.3sources	mntd.obs.3sources	mntd.rand.mean.3sources	mntd.rand.sd.3sources	mntd.obs.rank.3sources	mntd.obs.z.3sources	mntd.obs.p.3sources
BN002561_LEP43384_Pieridae_Coliadinae_X_Kricogonia_lyside	Pieridae	Kricogonia lyside	325.050902	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050902	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002563_LEP02000_Pieridae_Pierinae_Pierini_Leodonta_tellane	Pieridae	Leodonta tellane	325.05083	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERR2040010_X_Pieridae_Dismorphiinae_X_Leptidea_juvernica	Pieridae	Leptidea juvernica	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22824_X_Pieridae_Dismorphiinae_X_Leptidea_reali_X_ME	Pieridae	Leptidea reali	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA9001994451_X_Pieridae_Dismorphiinae_X_Leptidea_sinapis	Pieridae	Leptidea sinapis	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002573_LEP36814_Pieridae_Pierinae_Pierini_Leptophobia_eleone	Pieridae	Leptophobia eleone	325.050405	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME11B259_X_Pieridae_Pierinae_Leptosianini_Leptosia_alcesta_X_ME	Pieridae	Leptosia alcesta	448.784785	2	247.468833	252.1006714	62.52677138	45	-0.074077684	0.45	247.468833	276.878275	96.90813098	30	-0.303477549	0.3	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006029_RV06A312_Pieridae_Coliadinae_X_Leucidia_brephos	Pieridae	Leucidia brephos	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002595_LEP28910_Pieridae_Dismorphiinae_X_Lieinix_nemesis	Pieridae	Lieinix nemesis	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002596_LEP17622_Pieridae_Pierinae_Anthocharidini_Mathania_aureomaculata	Pieridae	Mathania aureomaculata	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002599_LEP56917_Pieridae_Pierinae_Pierini_Melete_lycimnia	Pieridae	Melete lycimnia	325.05083	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002601_BNSZS00144_Pieridae_Pierinae_Pierini_Mylothris_chloris	Pieridae	Mylothris chloris	406.52363	2	162.945508	276.6914467	106.0283854	2	-1.072787615	0.02	162.945508	267.6136771	81.05249817	1	-1.291362654	0.01	406.52363	2	162.945508	278.3183653	115.1912198	4	-1.001576835	0.04	162.945508	306.3510859	135.7414348	1	-1.056461339	0.01
BN002605_LEP29970_Pieridae_Coliadinae_X_Nathalis_iole	Pieridae	Nathalis iole	763.251472	5	233.805532	264.3645772	50.33335043	7	-0.607133141	0.07	205.167534	244.3011927	38.64143991	9	-1.012738106	0.09	568.659122	3	244.8954467	263.3464177	60.67842292	30	-0.30407796	0.3	242.32207	244.2900483	33.90158931	50	-0.058049735	0.5
BN003861_AMS00S307_Pieridae_Pierinae_Pierini_Neophasia_menapia	Pieridae	Neophasia menapia	325.0504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.0504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002618_HD16P267_Pieridae_Pierinae_Nepheronini_Pareronia_valeria	Pieridae	Pareronia valeria	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005746_LEP52410_Pieridae_Pierinae_Pierini_Perrhybris_pamela	Pieridae	Perrhybris pamela	384.526165	2	118.95147	262.213278	84.30276552	1	-1.699372578	0.01	118.95147	269.5746482	91.41708462	2	-1.647648017	0.02	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002628_LEP28835_Pieridae_Coliadinae_X_Phoebis_agarithe	Pieridae	Phoebis agarithe	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002630_LEP56914_Pieridae_Coliadinae_X_Phoebis_argante	Pieridae	Phoebis argante	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0015864051_X_Pieridae_Coliadinae_X_Phoebis_sennae	Pieridae	Phoebis sennae	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002636_LEP55912_Pieridae_Pierinae_Pierini_Pieriballia_viardi	Pieridae	Pieriballia viardi	384.526165	2	118.95147	262.213278	84.30276552	1	-1.699372578	0.01	118.95147	269.5746482	91.41708462	2	-1.647648017	0.02	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002638_LEP45960_Pieridae_Pierinae_Pierini_Pieris_brassicae	Pieridae	Pieris brassicae	548.628965	5	126.311358	272.4862856	60.52028747	1	-2.415304582	0.01	104.742732	236.4145747	34.80713344	1	-3.782898207	0.01	510.350665	4	135.99273	274.7006161	63.25461251	1	-2.192850144	0.01	114.7618325	244.1332534	35.77325309	1	-3.616428749	0.01
BN007170_LEP44620_Pieridae_Pierinae_Pierini_Pieris_napi	Pieridae	Pieris napi	466.127195	3	148.4519267	282.3961416	92.15004711	1	-1.453544726	0.01	133.7016633	243.6669359	38.27412172	1	-2.873097216	0.01	406.651495	2	163.20219	278.4627654	106.0630752	2	-1.086717269	0.02	163.20219	259.0713538	73.91694555	3	-1.296984922	0.03
BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae	Pieridae	Pieris rapae	548.628965	5	126.311358	272.4862856	60.52028747	1	-2.415304582	0.01	104.742732	236.4145747	34.80713344	1	-3.782898207	0.01	548.628965	5	126.311358	271.6831425	52.99996323	1	-2.742865762	0.01	104.742732	242.0062348	32.99957298	1	-4.159553908	0.01
BN003863_MFB00P411_Pieridae_Pierinae_Pierini_Pierphulia_rosea	Pieridae	Pierphulia rosea	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002648_LEP40373_Pieridae_Pierinae_Teracolini_Pinacopteryx_eriphia	Pieridae	Pinacopteryx eriphia	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP28725_X_Pieridae_Pierinae_Pierini_Pontia_beckerii_X_ME	Pieridae	Pontia beckerii	407.552165	3	84.48344667	264.6360786	66.65368232	1	-2.702815894	0.01	80.52002333	250.5322884	44.53675893	1	-3.817347046	0.01	369.273865	2	88.44687	261.8741949	60.18451864	1	-2.881593619	0.01	88.44687	266.870124	86.70682478	1	-2.057776357	0.01
BN002652_LEP47954_Pieridae_Pierinae_Pierini_Pontia_daplidice	Pieridae	Pontia daplidice	384.526095	2	118.9514	270.0419617	97.20833591	3	-1.554296351	0.03	118.9514	261.6066616	73.28272333	1	-1.94664247	0.01	384.526095	2	118.9514	270.0624585	81.71179627	2	-1.849317546	0.02	118.9514	267.5914248	81.46120705	1	-1.824672506	0.01
BN002660_VN16D035_Pieridae_Pierinae_Pierini_Prioneris_thestylis	Pieridae	Prioneris thestylis	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002662_LEP43246_Pieridae_Dismorphiinae_X_Pseudopieris_nehemia	Pieridae	Pseudopieris nehemia	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005023_AV920002_Pieridae_Pseudopontiinae_X_Pseudopontia_paradoxa	Pieridae	Pseudopontia paradoxa	446.43523	2	242.769708	269.7561581	90.90673805	31	-0.296858634	0.31	242.769708	264.9653252	83.90239211	24	-0.264540934	0.24	325.05083	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME11B206_X_Pieridae_Pseudopontiinae_X_Pseudopontia_zambezi_X_ME	Pieridae	Pseudopontia zambezi	325.05083	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002513_LEP28765_Pieridae_Coliadinae_X_Pyrisitia_lisa	Pieridae	Pyrisitia lisa	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002674_LEP55079_Pieridae_Coliadinae_X_Pyrisitia_proterpia	Pieridae	Pyrisitia proterpia	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007122_LEP80038_Pieridae_Pierinae_Pierini_Reliquia_santamarta	Pieridae	Reliquia santamarta	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002676_LEP29613_Pieridae_Coliadinae_X_Phoebis_trite	Pieridae	Rhabdodryas trite	443.629754	2	237.158162	261.8807491	77.90704531	26	-0.31733442	0.26	237.158162	267.6284495	91.59397245	23	-0.33266695	0.23	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002681_FH16Y021_Pieridae_Pierinae_Pierini_Talbotia_naganum	Pieridae	Talbotia naganum	510.910244	3	193.4120927	272.6090378	79.30878802	2	-0.99858978	0.02	178.3071397	256.003508	47.57975745	2	-1.632971088	0.02	325.050405	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003864_MFB00P307_Pieridae_Pierinae_Pierini_Tatochila_autodice	Pieridae	Tatochila autodice	720.074355	5	216.9973038	281.8708461	67.01007789	1	-0.968116205	0.01	186.4531192	234.7251781	31.98794919	6	-1.509070138	0.06	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005548_17H994_Pieridae_Pierinae_Teracolini_Teracolus_subfasciatus	Pieridae	Teracolus subfasciatus	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004064_MFB00P420_Pieridae_Coliadinae_X_Teriocolias_zelia	Pieridae	Teriocolias zelia	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003784_RVcoll16A835_Pieridae_Pierinae_Anthocharidini_Zegris_eupheme	Pieridae	Zegris eupheme	406.651495	2	163.20219	288.3423075	124.6360074	3	-1.004044659	0.03	163.20219	260.4168565	75.36233198	3	-1.289963619	0.03	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP31071_X_Pieridae_Coliadinae_X_Zerene_cesonia_X_ME	Pieridae	Zerene cesonia	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158560_X_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_bifasciata	Riodinidae	Abisara bifasciata	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006857_FH18Z005_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_burnii	Riodinidae	Abisara burnii	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CJM15244_X_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_geza_X_ME	Riodinidae	Abisara geza	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004073_MWT93A049_Riodinidae_Nemeobiinae_Nemeobiini_Abisara_kausambi	Riodinidae	Abisara kausambi	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004071_05SRNP351_Riodinidae_Riodininae_Helicopini_Anteros_formosus	Riodinidae	Anteros formosus	417.314485	2	184.52815	275.6367138	97.48968011	2	-0.934545725	0.02	184.52815	258.855796	75.71040677	5	-0.981736186	0.05	417.314485	2	184.52815	277.4556731	96.52552381	1	-0.962724877	0.01	184.52815	264.5662132	83.83784771	5	-0.954676979	0.05
SRR10158644_X_Riodinidae_Riodininae_Emesidini_Apodemia_chisosensis	Riodinidae	Apodemia chisosensis	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158624_X_Riodinidae_Riodininae_Emesidini_Apodemia_duryi	Riodinidae	Apodemia duryi	325.050902	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158591_X_Riodinidae_Riodininae_Emesidini_Apodemia_hepburni	Riodinidae	Apodemia hepburni	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004082_DC98U752_Riodinidae_Riodininae_Emesidini_Apodemia_mormo	Riodinidae	Apodemia mormo	325.050152	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050152	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158580_X_Riodinidae_Riodininae_Emesidini_Apodemia_murphyi	Riodinidae	Apodemia murphyi	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158602_X_Riodinidae_Riodininae_Emesidini_Apodemia_palmerii	Riodinidae	Apodemia palmerii	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0022455051_X_Riodinidae_Riodininae_Riodinini_Calephelis_nemesis	Riodinidae	Calephelis nemesis	456.731572	2	263.36208	263.2139695	83.18342334	65	0.001780529	0.65	263.36208	260.5854262	74.29388756	59	0.03737392	0.59	456.731572	2	263.36208	284.4334874	111.0141779	51	-0.189808255	0.51	263.36208	272.5667193	89.90748813	53	-0.102379006	0.53
SRR10158584_X_Riodinidae_Riodininae_Riodinini_Calephelis_perditalis	Riodinidae	Calephelis perditalis	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0022454751_X_Riodinidae_Riodininae_Riodinini_Calephelis_virginiensis	Riodinidae	Calephelis virginiensis	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158578_X_Riodinidae_Riodininae_Calydnini_Calydna_sturnula	Riodinidae	Calydna sturnula	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158579_X_Riodinidae_Riodininae_Riodinini_Caria_ino_melicerta	Riodinidae	Caria ino	460.809982	2	271.51786	276.8555002	106.5148703	80	-0.05011169	0.8	271.51786	292.0995588	125.7675083	81	-0.163648776	0.81	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005702_08SRNP31605_Riodinidae_Riodininae_Riodinini_Caria_mantinea	Riodinidae	Caria mantinea	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004098_JH03R006_Riodinidae_Riodininae_Riodinini_Chalodeta_lypera	Riodinidae	Chalodeta lypera	443.629711	2	237.158119	290.722539	127.1628602	21	-0.42122692	0.21	237.158119	263.2812908	71.45862537	20	-0.36557059	0.2	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004097_RE01H362_Riodinidae_Riodininae_Riodinini_Charis_anius	Riodinidae	Charis anius	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002702_LEP53003_Riodinidae_Riodininae_Riodinini_Chorinea_licursis	Riodinidae	Chorinea licursis	325.050612	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007091_LEP75444_Riodinidae_Riodininae_Riodinini_Dachetola_azora	Riodinidae	Dachetola azora	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004076_PDV94A005_Riodinidae_Riodininae_Riodinini_Detritivora_gynaea	Riodinidae	Detritivora gynaea	460.809122	2	271.517	263.3079479	94.42882144	81	0.086933755	0.81	271.517	273.6834349	89.16154668	72	-0.024297861	0.72	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP19584_X_Riodinidae_Riodininae_Dianesiini_Dianesia_carteri_X_ME	Riodinidae	Dianesia carteri	437.752392	2	225.40339	268.6198045	85.69480481	7	-0.50430612	0.07	225.40339	256.8578385	59.90984349	10	-0.525029723	0.1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002732_CJM152451_Riodinidae_Nemeobiinae_Nemeobiini_Dodona_deodata	Riodinidae	Dodona deodata	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158643_X_Riodinidae_Riodininae_Emesidini_Apodemia_ares	Riodinidae	Emesis ares	325.050512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158608_X_Riodinidae_Riodininae_Emesidini_Emesis_brimo	Riodinidae	Emesis brimo	564.571107	3	242.1701033	276.8164109	81.53762986	21	-0.424911879	0.21	236.8709767	258.1071819	50.26229279	23	-0.422507689	0.23	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002734_LEP41731_Riodinidae_Riodininae_Emesidini_Emesis_cypria	Riodinidae	Emesis cypria	325.050792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158640_X_Riodinidae_Riodininae_Emesidini_Curvie_emesia	Riodinidae	Emesis emesia	437.752372	2	225.40337	281.7811101	111.9811301	8	-0.503457503	0.08	225.40337	276.8455208	105.9920885	11	-0.485339534	0.11	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158626_X_Riodinidae_Riodininae_Emesidini_Emesis_lacrines	Riodinidae	Emesis lacrines	1001.483973	7	239.2889623	276.9049038	52.52801462	13	-0.716111998	0.13	219.7422816	238.0289618	31.99019115	30	-0.571633979	0.3	325.050667	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005706_05srnp31543_Riodinidae_Riodininae_Emesidini_Emesis_lucinda	Riodinidae	Emesis lucinda	325.050302	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158623_X_Riodinidae_Riodininae_Emesidini_Emesis_furor	Riodinidae	Emesis mandana	2572.460746	22	242.3678968	272.9751225	25.0895976	2	-1.219916962	0.02	203.9171074	208.2629355	16.53574284	38	-0.262814205	0.38	663.672974	4	231.4529498	278.1885772	69.23498793	5	-0.675029039	0.05	220.0439145	247.499058	39.88700749	15	-0.68832297	0.15
SRR10158619_X_Riodinidae_Riodininae_Emesidini_Emesis_ocypore	Riodinidae	Emesis ocypore	325.050792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158612_X_Riodinidae_Riodininae_Emesidini_Emesis_tegula	Riodinidae	Emesis tegula	456.731602	2	263.36211	271.2090486	91.31890633	53	-0.08592896	0.53	263.36211	273.4847515	100.0331807	56	-0.101192838	0.56	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158616_X_Riodinidae_Riodininae_Emesidini_Emesis_tenedia	Riodinidae	Emesis tenedia	325.050792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158642_X_Riodinidae_Riodininae_Emesidini_Apodemia_zela	Riodinidae	Emesis zela	437.752012	2	225.40301	269.8915914	91.60688184	6	-0.485646717	0.06	225.40301	263.3058912	83.41107984	18	-0.454410628	0.18	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158563_X_Riodinidae_Riodininae_Eurybiini_Eurybia_lycisca	Riodinidae	Eurybia lycisca	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158562_X_Riodinidae_Nemeobiinae_Euselasiini_Euselasia_chrysippe	Riodinidae	Euselasia chrysippe	325.050735	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050735	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004081_PDV94T014_Riodinidae_Riodininae_Riodinini_Exoplisia_cadmeis	Riodinidae	Exoplisia cadmeis	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002738_LEP44530_Riodinidae_Nemeobiinae_Euselasiini_Hades_noctula	Riodinidae	Hades noctula	584.696818	3	263.7058787	266.2084063	65.14001205	81	-0.038417672	0.81	255.5868247	261.4891441	57.57761609	74	-0.10251066	0.74	325.049505	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JC96_Q004_Riodinidae_Nemeobiinae_Nemeobiini_Hamearis_lucina_X_ME	Riodinidae	Hamearis lucina	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDV94A039_X_Riodinidae_Riodininae_Helicopini_Helicopis_cupido_X_ME	Riodinidae	Helicopis cupido	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002742_LEP53201_Riodinidae_Riodininae_Eurybiini_Hyphilaria_thasus	Riodinidae	Hyphilaria thasus	439.652142	2	229.20252	288.9144478	117.1893815	8	-0.509533604	0.08	229.20252	296.3658412	134.3001153	16	-0.50009876	0.16	325.050532	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004072_05SRNP45145_Riodinidae_Riodininae_Nymphidiini_Juditha_caucana	Riodinidae	Juditha caucana	1427.370431	11	237.4354504	274.0176393	41.58040375	5	-0.879793979	0.05	210.9303774	224.6153751	24.51262591	28	-0.55828363	0.28	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002744_LEP53202_Riodinidae_Riodininae_Riodinini_Lasaia_agesilas	Riodinidae	Lasaia agesilas	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR10158583_X_Riodinidae_Riodininae_Riodinini_Lasaia_sula_peninsularis	Riodinidae	Lasaia sula	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005882_GD18R011_Riodinidae_Riodininae_Nymphidiini_Lemonias_zygia	Riodinidae	Lemonias zygia	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004079_TQ05F604_Riodinidae_Riodininae_Eurybiini_Leucochimona_icare	Riodinidae	Leucochimona icare	460.808862	2	271.51674	286.0928449	117.3311944	67	-0.124230431	0.67	271.51674	285.7361709	118.1199506	66	-0.120381281	0.66	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005402_LEP53824_Riodinidae_Riodininae_Riodinini_Melanis_pixe	Riodinidae	Melanis pixe	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22842_X_Riodinidae_Riodininae_Symmachiini_Mesene_croceella_X_ME	Riodinidae	Mesene croceella	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
